"story_id","story_title","story_english_title","story_tag_name"
4670,"दूर ? कितनी –--दू-----र--- ?","Door? Kitanee ----d---oo---r----?","STEM"
4670,"दूर ? कितनी –--दू-----र--- ?","Door? Kitanee ----d---oo---r----?","mathematics"
4670,"दूर ? कितनी –--दू-----र--- ?","Door? Kitanee ----d---oo---r----?","distance"
4696,"ਉਹ ਹੱਸ ਪਿਆ ","oh hass pea",""
4698,"Terrific Trio","",""
4705,"ਸਭ ਕੁਝ ਨਵਾਂ ਦਿਖਦਾ ਹੈ!","Sabh kujh nvan dikhda hai!",""
4706,"രേണുവിന്റെ തത്തമ്മ ","renuvinte thaththamma",""
4707,"ਰੰਗ-ਬਿਰੰਗੀ ਬਸੰਤ ","Rang-Birangi Basant ",""
4710,"കാക്കച്ചിയമ്മ","kaakkachchiyamma",""
4715,"தூரம் எத்தனை தூரம்?","Dhooram Eththanai Dhooram?","STEM"
4718,"सर्वं नूतनं भाति!","Sarvam Nootanam Bhaati!",""
4728,"Mango Tango","",""
4738,"ജിമ്പുവിന്റെ ക്യാമറ","jimpu camera",""
4742,"The Monkey in You","",""
4743,"ബാറ്റെവിടെപ്പോയി","where is that bat",""
4747,"കളഞ്ഞു പോയതു കണ്ടു കിട്ടിയേ!","kaLanjnju pOyathu kaNTu kiTTiyE",""
4748,"പിന്നെയാവട്ടെ, പിന്നെയാവട്ടെ","pinneyaavaTTe, pinneyaavaTTE",""
4766,"ചെണ്ട വേണം","chenda venam",""
4770,"മാങ്ങാതോങ്ങ്വാ- ആകാശം നിറഞ്ഞൊരു മാങ്ങാമരം","maangngaathOngngwaa-aakaaSam niRanjnjoru maangngaamaram",""
4772,"Dum Dum-a-Dum Biryani!","","STEM"
4775,"Have You Ever Travelled By?","",""
4782,"Bonda and Devi","","Artificial Intelligence"
4782,"Bonda and Devi","","robots"
4782,"Bonda and Devi","","innovation"
4782,"Bonda and Devi","","futuristic"
4782,"Bonda and Devi","","STEM"
4798,"Am I Alone?","",""
4808,"दूर म्हणजे किती दूर?","Dur Mhanje kiti dur?","distance"
4808,"दूर म्हणजे किती दूर?","Dur Mhanje kiti dur?","STEM"
4808,"दूर म्हणजे किती दूर?","Dur Mhanje kiti dur?","Measurement"
4808,"दूर म्हणजे किती दूर?","Dur Mhanje kiti dur?","math"
4808,"दूर म्हणजे किती दूर?","Dur Mhanje kiti dur?","mathematics"
4820,"சுறுசுறுப்பான எறும்புகள் ","surusuppana erumbugal",""
4821,"Crocky and friends","",""
4827,"Tintu's Day at Garden","",""
4837,"Tilly and Kyle make Vegetable Curry","",""
4838,"The Many Tails of Jiril the Squirrel","",""
4879,"Je sais fabriquer plein de choses !","I Can Make Things!","bricolages"
4879,"Je sais fabriquer plein de choses !","I Can Make Things!","découvertes"
4879,"Je sais fabriquer plein de choses !","I Can Make Things!","famille"
4879,"Je sais fabriquer plein de choses !","I Can Make Things!","enfants"
4880,"Infusion de la jungle","Jungle Brew","petite fille"
4880,"Infusion de la jungle","Jungle Brew","animaux"
4880,"Infusion de la jungle","Jungle Brew","aventure"
4880,"Infusion de la jungle","Jungle Brew","guerre"
4880,"Infusion de la jungle","Jungle Brew","forêt"
4880,"Infusion de la jungle","Jungle Brew","oiseau"
4880,"Infusion de la jungle","Jungle Brew","plantes"
4893,"Danny The Dragon","",""
4894,"స్వేచ్చాజీవులు -పక్షులు ","swechha jeevulu - pakshulu",""
4906,"భల్లుక పొట్టలోంచి ఎన్ని వస్తువులో  ","bhalluka pottalonchi enni vasthuvulo",""
4919,"どうして、おーつ、どうして？","Why,Oh Why!",""
4938,"Where Did Your Dimples Go?","","STEM"
4942,"रीति और मिठु","Reeti aur Mithu","STEM"
4942,"रीति और मिठु","Reeti aur Mithu","Pets"
4942,"रीति और मिठु","Reeti aur Mithu","freedom"
4942,"रीति और मिठु","Reeti aur Mithu","Friendship"
4943,"రీతి మరియు మిథు","Reethi Mariyu Midhu","STEM"
4944,"ரீத்தியும் மித்துவும்","Reetiyum Mithuvum","STEM"
4947,"ఎర్ర రైన్ కోట్ ","erra rain coat",""
4949,"दम-दमा-दम बिरयानी!","Dum-Duma-Dum Biryani!","food"
4949,"दम-दमा-दम बिरयानी!","Dum-Duma-Dum Biryani!","experiment"
4949,"दम-दमा-दम बिरयानी!","Dum-Duma-Dum Biryani!","biryani"
4949,"दम-दमा-दम बिरयानी!","Dum-Duma-Dum Biryani!","maths. team work"
4949,"दम-दमा-दम बिरयानी!","Dum-Duma-Dum Biryani!","mathematics"
4949,"दम-दमा-दम बिरयानी!","Dum-Duma-Dum Biryani!","STEM"
4949,"दम-दमा-दम बिरयानी!","Dum-Duma-Dum Biryani!","Calculation"
4951,"తెలివైన వ్యాపారస్తుడు","thelivaina vyaparasthudu",""
4955,"The Fish Story","",""
4964,"ದೂರವೆಂದರೆ ಎಷ್ಟು ದೂರ?","Dooravendhare yesthudoora?","STEM"
4965,"पयस कितलें पयस?","Payas kitlein payas?","Far"
4965,"पयस कितलें पयस?","Payas kitlein payas?","STEM"
4965,"पयस कितलें पयस?","Payas kitlein payas?","Measurement"
4965,"पयस कितलें पयस?","Payas kitlein payas?","math"
4965,"पयस कितलें पयस?","Payas kitlein payas?","Calculation"
4965,"पयस कितलें पयस?","Payas kitlein payas?","distance"
4966,"తెలివైన వ్యాపారస్తుడు","thelivaina vyaparasthudu",""
4970,"My best friend and I","",""
4971,"దూరం ....ఎంత? ","Dooram entha?","STEM"
4972,"दम-ए-दम बिर्याणी!","Dum Dum-a-Dum Biryani!","STEM"
4975,"தம்-தம்-த-தம் பிரியாணி!","Dum-dum-da-dum biryani!","STEM"
4976,"దమ్ దమా-దమ్ బిరియానీ!","Dum Dum-a- Dum Biriyani","STEM"
4977,"Browny The Horse","Browny The Horse",""
4985,"अपरिमितकदलीफलराशिः","aparimitakadalIphalarAziH",""
4986,"দম দমাদ্দম বিরিয়ানী!","Dum Dumadum Biryani","math"
4986,"দম দমাদ্দম বিরিয়ানী!","Dum Dumadum Biryani","STEM"
4986,"দম দমাদ্দম বিরিয়ানী!","Dum Dumadum Biryani","food"
4986,"দম দমাদ্দম বিরিয়ানী!","Dum Dumadum Biryani","Measurement"
4989,"తెలివైన వ్యాపారస్తుడు","thelivaina vyaparasthudu",""
4991,"Up World, Down World","","STEM"
5000,"मातः ! तदेव मम इष्टम् !","mAtaH ! tadeva mama iSTam !",""
5001,"We Don't Pick Up Dog Family ","",""
5002,"इदानिं मा इदानिं मा","idanim maa idanim maa",""
5011," బడికి వెళ్ళిన చుస్కిట్ ","badiki vellina chuskit ",""
5013,"निद्रालुः भीमः","nidrAluH bhImaH",""
5035,"রীতি আর মিঠু ","Reeti Aar Mithu","STEM"
5036,"The Big Game","",""
5037,"कहाँ गये गालों के गड्‌ढे?","Kahan Gaye Galon Ke Gaddhe ","Diversity"
5037,"कहाँ गये गालों के गड्‌ढे?","Kahan Gaye Galon Ke Gaddhe ","Genes"
5037,"कहाँ गये गालों के गड्‌ढे?","Kahan Gaye Galon Ke Gaddhe ","STEM"
5037,"कहाँ गये गालों के गड्‌ढे?","Kahan Gaye Galon Ke Gaddhe ","traits"
5037,"कहाँ गये गालों के गड्‌ढे?","Kahan Gaye Galon Ke Gaddhe ","family"
5037,"कहाँ गये गालों के गड्‌ढे?","Kahan Gaye Galon Ke Gaddhe ","family tree"
5041,"Manikantan Has Enough","","STEM"
5043,"Der schlaefrige Bheema","Der schlaefrige Bheema",""
5045,"દમ દમાદમ બિરયાની!","Dum Dumadum Biryani","Measurement"
5045,"દમ દમાદમ બિરયાની!","Dum Dumadum Biryani","STEM"
5045,"દમ દમાદમ બિરયાની!","Dum Dumadum Biryani","family"
5045,"દમ દમાદમ બિરયાની!","Dum Dumadum Biryani","cooking"
5045,"દમ દમાદમ બિરયાની!","Dum Dumadum Biryani","food"
5045,"દમ દમાદમ બિરયાની!","Dum Dumadum Biryani","math"
5047,"देवी का दोस्त बॉन्डा","Devi ka dost Bonda","STEM"
5049,"मोटा राजा और दुबला कुत्ता","mota raja aur dubla kutta",""
5052,"Jadav and the Tree-Place","","STEM"
5058,"ಧಮ್ ಧಮಾಧಮ್ ಬಿರಿಯಾನಿ!","Dum Duma dum Biryani!","math"
5058,"ಧಮ್ ಧಮಾಧಮ್ ಬಿರಿಯಾನಿ!","Dum Duma dum Biryani!","STEM"
5058,"ಧಮ್ ಧಮಾಧಮ್ ಬಿರಿಯಾನಿ!","Dum Duma dum Biryani!","food"
5058,"ಧಮ್ ಧಮಾಧಮ್ ಬಿರಿಯಾನಿ!","Dum Duma dum Biryani!","Measurement"
5059,"ଦମ୍-ଦମା-ଦମ୍ ବିରୟାନି!","Dum-dama-Dum Biryani","STEM"
5059,"ଦମ୍-ଦମା-ଦମ୍ ବିରୟାନି!","Dum-dama-Dum Biryani","Measurement"
5059,"ଦମ୍-ଦମା-ଦମ୍ ବିରୟାନି!","Dum-dama-Dum Biryani","math"
5059,"ଦମ୍-ଦମା-ଦମ୍ ବିରୟାନି!","Dum-dama-Dum Biryani","cooking"
5059,"ଦମ୍-ଦମା-ଦମ୍ ବିରୟାନି!","Dum-dama-Dum Biryani","fun"
5061,"तत्र मार्जरी एव निःसंशयं निन्दनीया !","tatra mArjarI eva niHsaMzayaM nindanIyA !",""
5063,"Vilain petit chien","Naughty Dog","amitié"
5063,"Vilain petit chien","Naughty Dog","chiens"
5063,"Vilain petit chien","Naughty Dog","enfants"
5063,"Vilain petit chien","Naughty Dog","animaux"
5064,"गालावरच्या खळ्या गेल्या कुठं?","Galavarchya Khalya Gelya Kutha?","STEM"
5065,"મારા ગાલ પરનાં  ખંજન ક્યાં ગયાં ?","Mara Gal Parna Khanjan Kyan Gaya?","STEM"
5066,"నాకు  సొట్ట బుగ్గ లే వీ?","Naaku sotta buggalevee?","STEM"
5068,"ಬೋಂಡ ಮತ್ತು ದೇವಿ","Bonda Mattu Devi","technology"
5068,"ಬೋಂಡ ಮತ್ತು ದೇವಿ","Bonda Mattu Devi","STEM"
5068,"ಬೋಂಡ ಮತ್ತು ದೇವಿ","Bonda Mattu Devi","Friendship"
5068,"ಬೋಂಡ ಮತ್ತು ದೇವಿ","Bonda Mattu Devi","robot"
5068,"ಬೋಂಡ ಮತ್ತು ದೇವಿ","Bonda Mattu Devi","future"
5069,"बिल्ली का दोष","Billi ka dosh","cat"
5069,"बिल्ली का दोष","Billi ka dosh","boy"
5069,"बिल्ली का दोष","Billi ka dosh","dog"
5069,"बिल्ली का दोष","Billi ka dosh","silly boy"
5069,"बिल्ली का दोष","Billi ka dosh","black cat"
5069,"बिल्ली का दोष","Billi ka dosh","homework"
5085,"Cat Dreams","Cat Dreams",""
5095,"Nanni and the Oil Spill","",""
5097,"যাদব আর তার গাছের জায়গা","Jadob aar taar gaachher jaayga","STEM"
5098,"જાદવ અને વૃક્ષનું સ્થળ","Jadav ane vrukshnu sthal ","STEM"
5103,"ऊपर की दुनिया, नीचे  की दुनिया","Oopar ki duniya, neeche ki duniya","forests"
5103,"ऊपर की दुनिया, नीचे  की दुनिया","Oopar ki duniya, neeche ki duniya","STEM"
5103,"ऊपर की दुनिया, नीचे  की दुनिया","Oopar ki duniya, neeche ki duniya","canopy"
5103,"ऊपर की दुनिया, नीचे  की दुनिया","Oopar ki duniya, neeche ki duniya","environment"
5103,"ऊपर की दुनिया, नीचे  की दुनिया","Oopar ki duniya, neeche ki duniya","coexistence"
5103,"ऊपर की दुनिया, नीचे  की दुनिया","Oopar ki duniya, neeche ki duniya","animals"
5103,"ऊपर की दुनिया, नीचे  की दुनिया","Oopar ki duniya, neeche ki duniya","tolerance"
5104,"जादव आणि जंगलं","Jadav aani Jungalan","STEM"
5104,"जादव आणि जंगलं","Jadav aani Jungalan","Jadav Molai"
5104,"जादव आणि जंगलं","Jadav aani Jungalan","trees"
5104,"जादव आणि जंगलं","Jadav aani Jungalan","conservation"
5104,"जादव आणि जंगलं","Jadav aani Jungalan","environment"
5104,"जादव आणि जंगलं","Jadav aani Jungalan","nature"
5105,"वरचं जग, खालचं जग ","Varcha Jag, Khalcha Jag","STEM"
5105,"वरचं जग, खालचं जग ","Varcha Jag, Khalcha Jag","conservation"
5105,"वरचं जग, खालचं जग ","Varcha Jag, Khalcha Jag","nature"
5105,"वरचं जग, खालचं जग ","Varcha Jag, Khalcha Jag","forest"
5105,"वरचं जग, खालचं जग ","Varcha Jag, Khalcha Jag","canopy"
5105,"वरचं जग, खालचं जग ","Varcha Jag, Khalcha Jag","tree"
5107,"Cantando sotto la pioggia","Cantando sotto la pioggia",""
5112,"జాదవ్ మరియు చెట్టు స్థలం ","Jadav Mariyu Chetla Sthalam","Enviroment"
5112,"జాదవ్ మరియు చెట్టు స్థలం ","Jadav Mariyu Chetla Sthalam","STEM"
5112,"జాదవ్ మరియు చెట్టు స్థలం ","Jadav Mariyu Chetla Sthalam","conservation"
5112,"జాదవ్ మరియు చెట్టు స్థలం ","Jadav Mariyu Chetla Sthalam","trees"
5112,"జాదవ్ మరియు చెట్టు స్థలం ","Jadav Mariyu Chetla Sthalam","forest"
5112,"జాదవ్ మరియు చెట్టు స్థలం ","Jadav Mariyu Chetla Sthalam","Jadav Molai"
5112,"జాదవ్ మరియు చెట్టు స్థలం ","Jadav Mariyu Chetla Sthalam","nature"
5113,"मणीला सगळं अति होतं तेव्हा…","Manila sagadhan ati hot tevhaa","STEM"
5113,"मणीला सगळं अति होतं तेव्हा…","Manila sagadhan ati hot tevhaa","SmartCity"
5113,"मणीला सगळं अति होतं तेव्हा…","Manila sagadhan ati hot tevhaa","future"
5113,"मणीला सगळं अति होतं तेव्हा…","Manila sagadhan ati hot tevhaa","Speculative Fiction"
5113,"मणीला सगळं अति होतं तेव्हा…","Manila sagadhan ati hot tevhaa","Internet of Things"
5113,"मणीला सगळं अति होतं तेव्हा…","Manila sagadhan ati hot tevhaa","technology"
5127,"બૉન્ડા:દેવીનો અલ્લાદીન","Bonda: Devino Alladin","STEM"
5127,"બૉન્ડા:દેવીનો અલ્લાદીન","Bonda: Devino Alladin","future"
5127,"બૉન્ડા:દેવીનો અલ્લાદીન","Bonda: Devino Alladin","technology"
5127,"બૉન્ડા:દેવીનો અલ્લાદીન","Bonda: Devino Alladin","robots"
5127,"બૉન્ડા:દેવીનો અલ્લાદીન","Bonda: Devino Alladin","Friendship"
5128,"போண்டாவும் தேவியும்","Bondavum Deviyum","STEM"
